id,value,position,expiration,feed_id,created_at,updated_at,completed_at,location_id,group_id
1831459589,13,,,627120,2016-12-08 18:29:17 UTC,2016-12-08 18:29:17 UTC,,,99830
1831459717,14,,,627120,2016-12-08 18:29:19 UTC,2016-12-08 18:29:19 UTC,,,99830
1831459863,14,,,627120,2016-12-08 18:29:20 UTC,2016-12-08 18:29:20 UTC,,,99830
1831460029,14,,,627120,2016-12-08 18:29:21 UTC,2016-12-08 18:29:21 UTC,,,99830
1831460161,14,,,627120,2016-12-08 18:29:22 UTC,2016-12-08 18:29:22 UTC,,,99830
1831460294,14,,,627120,2016-12-08 18:29:24 UTC,2016-12-08 18:29:24 UTC,,,99830
1831460463,14,,,627120,2016-12-08 18:29:25 UTC,2016-12-08 18:29:25 UTC,,,99830
1831460602,14,,,627120,2016-12-08 18:29:26 UTC,2016-12-08 18:29:26 UTC,,,99830
1831460714,15,,,627120,2016-12-08 18:29:28 UTC,2016-12-08 18:29:28 UTC,,,99830
1831460846,14,,,627120,2016-12-08 18:29:29 UTC,2016-12-08 18:29:29 UTC,,,99830
1831460990,14,,,627120,2016-12-08 18:29:30 UTC,2016-12-08 18:29:30 UTC,,,99830
1831461106,14,,,627120,2016-12-08 18:29:32 UTC,2016-12-08 18:29:32 UTC,,,99830
1831461213,14,,,627120,2016-12-08 18:29:33 UTC,2016-12-08 18:29:33 UTC,,,99830
1831452006,14,,,627120,2016-12-08 18:28:07 UTC,2016-12-08 18:28:07 UTC,,,99830
1831452146,14,,,627120,2016-12-08 18:28:08 UTC,2016-12-08 18:28:08 UTC,,,99830
1831452274,14,,,627120,2016-12-08 18:28:10 UTC,2016-12-08 18:28:10 UTC,,,99830
1831452418,14,,,627120,2016-12-08 18:28:11 UTC,2016-12-08 18:28:11 UTC,,,99830
1831452575,14,,,627120,2016-12-08 18:28:12 UTC,2016-12-08 18:28:12 UTC,,,99830
1831452757,23,,,627120,2016-12-08 18:28:13 UTC,2016-12-08 18:28:13 UTC,,,99830
1831452874,10,,,627120,2016-12-08 18:28:15 UTC,2016-12-08 18:28:15 UTC,,,99830
1831453002,10,,,627120,2016-12-08 18:28:16 UTC,2016-12-08 18:28:16 UTC,,,99830
1831453156,24,,,627120,2016-12-08 18:28:17 UTC,2016-12-08 18:28:17 UTC,,,99830
1831453328,14,,,627120,2016-12-08 18:28:18 UTC,2016-12-08 18:28:18 UTC,,,99830
1831453464,14,,,627120,2016-12-08 18:28:20 UTC,2016-12-08 18:28:20 UTC,,,99830
1831453606,13,,,627120,2016-12-08 18:28:21 UTC,2016-12-08 18:28:21 UTC,,,99830
1831453738,13,,,627120,2016-12-08 18:28:22 UTC,2016-12-08 18:28:22 UTC,,,99830
1831453863,13,,,627120,2016-12-08 18:28:24 UTC,2016-12-08 18:28:24 UTC,,,99830
1831454009,13,,,627120,2016-12-08 18:28:25 UTC,2016-12-08 18:28:25 UTC,,,99830
1831454120,13,,,627120,2016-12-08 18:28:26 UTC,2016-12-08 18:28:26 UTC,,,99830
1831454258,13,,,627120,2016-12-08 18:28:27 UTC,2016-12-08 18:28:27 UTC,,,99830
1831454386,13,,,627120,2016-12-08 18:28:29 UTC,2016-12-08 18:28:29 UTC,,,99830
1831454518,14,,,627120,2016-12-08 18:28:30 UTC,2016-12-08 18:28:30 UTC,,,99830
1831454629,14,,,627120,2016-12-08 18:28:31 UTC,2016-12-08 18:28:31 UTC,,,99830
1831454773,14,,,627120,2016-12-08 18:28:32 UTC,2016-12-08 18:28:32 UTC,,,99830
1831454910,14,,,627120,2016-12-08 18:28:34 UTC,2016-12-08 18:28:34 UTC,,,99830
1831455025,14,,,627120,2016-12-08 18:28:35 UTC,2016-12-08 18:28:35 UTC,,,99830
1831455195,14,,,627120,2016-12-08 18:28:37 UTC,2016-12-08 18:28:37 UTC,,,99830
1831455335,14,,,627120,2016-12-08 18:28:38 UTC,2016-12-08 18:28:38 UTC,,,99830
1831455439,14,,,627120,2016-12-08 18:28:39 UTC,2016-12-08 18:28:39 UTC,,,99830
1831455570,14,,,627120,2016-12-08 18:28:41 UTC,2016-12-08 18:28:41 UTC,,,99830
1831456026,13,,,627120,2016-12-08 18:28:44 UTC,2016-12-08 18:28:44 UTC,,,99830
1831455699,14,,,627120,2016-12-08 18:28:42 UTC,2016-12-08 18:28:42 UTC,,,99830
1831455867,13,,,627120,2016-12-08 18:28:43 UTC,2016-12-08 18:28:43 UTC,,,99830
1831456134,13,,,627120,2016-12-08 18:28:46 UTC,2016-12-08 18:28:46 UTC,,,99830
1831456273,14,,,627120,2016-12-08 18:28:47 UTC,2016-12-08 18:28:47 UTC,,,99830
1831456376,13,,,627120,2016-12-08 18:28:48 UTC,2016-12-08 18:28:48 UTC,,,99830
1831465144,19,,,627120,2016-12-08 18:30:09 UTC,2016-12-08 18:30:09 UTC,,,99830
1831465309,20,,,627120,2016-12-08 18:30:10 UTC,2016-12-08 18:30:10 UTC,,,99830
1831465446,19,,,627120,2016-12-08 18:30:11 UTC,2016-12-08 18:30:11 UTC,,,99830
1831465628,19,,,627120,2016-12-08 18:30:12 UTC,2016-12-08 18:30:12 UTC,,,99830
1831465740,19,,,627120,2016-12-08 18:30:14 UTC,2016-12-08 18:30:14 UTC,,,99830
1831465876,19,,,627120,2016-12-08 18:30:15 UTC,2016-12-08 18:30:15 UTC,,,99830
